demographic,domain,feature_idx,mean_diff,cohens_d,p_value,p_corrected,significant,large_effect,sign_agreement,cv,outlier_ratio,is_noisy,feature_significant,selection_method,layer
education,values,6843,-0.28550347685813904,-1.8693829774856567,0.0,0.0,True,True,0.9657407407407408,0.5349358916282654,0.013888888888888888,False,True,significant,18
education,values,13091,0.24237558245658875,1.4846789836883545,0.0,0.0,True,True,0.899537037037037,0.673546314239502,0.0,False,True,significant,18
education,values,12019,0.2284143567085266,1.24504554271698,0.0,0.0,True,True,0.8125,0.8031834959983826,0.001388888888888889,False,True,significant,18
education,values,15930,0.20407986640930176,0.5419967770576477,5.760243597011635e-123,6.261134344577863e-123,True,True,0.6597222222222222,1.8450294733047485,0.0,False,True,significant,18
education,values,15032,0.19830729067325592,0.9424319863319397,2.037052767911328e-300,3.285568980502142e-300,True,True,0.8023148148148148,1.061084508895874,0.000925925925925926,False,True,significant,18
education,values,9779,0.1684027761220932,0.9920604228973389,2e-323,3.5e-323,True,True,0.7310185185185185,1.0080031156539917,0.001388888888888889,False,True,significant,18
education,values,2246,0.12306134402751923,0.7495825886726379,2.1736914238336828e-211,2.7867838767098495e-211,True,True,0.7018518518518518,1.3340758085250854,0.001388888888888889,False,True,significant,18
education,values,959,0.09172453731298447,0.503567636013031,3.812305502946985e-108,3.971151565569776e-108,True,True,0.6921296296296297,1.9858306646347046,0.000925925925925926,False,True,significant,18
vote,climate,4544,-6.134552001953125,-9.080522537231445,0.0,0.0,True,True,1.0,0.1101258173584938,0.005,False,True,significant,18
vote,climate,5518,-4.572906017303467,-2.333198070526123,0.0,0.0,True,True,0.858,0.42859625816345215,0.0,False,True,significant,18
vote,climate,9881,-4.501312732696533,-2.5934157371520996,0.0,0.0,True,True,0.9983333333333333,0.38559186458587646,0.0,False,True,significant,18
vote,climate,15954,-3.722302198410034,-1.9793181419372559,0.0,0.0,True,True,0.997,0.5052244663238525,0.0,False,True,significant,18
vote,climate,3791,3.7212812900543213,1.6917998790740967,0.0,0.0,True,True,0.8126666666666666,0.5910864472389221,0.0,False,True,significant,18
vote,climate,10933,3.6999166011810303,1.6601481437683105,0.0,0.0,True,True,0.7796666666666666,0.6023558974266052,0.0,False,True,significant,18
vote,climate,919,-3.658395767211914,-1.552356243133545,0.0,0.0,True,True,0.827,0.644182026386261,0.0,False,True,significant,18
vote,climate,12685,-3.3705520629882812,-1.3123188018798828,0.0,0.0,True,True,0.6343333333333333,0.7620099186897278,0.0,False,True,significant,18
vote,climate,13366,-3.057354211807251,-1.2486259937286377,0.0,0.0,True,True,0.6466666666666666,0.8008803129196167,0.0,False,True,significant,18
vote,climate,4886,3.044489622116089,1.2812280654907227,0.0,0.0,True,True,0.7703333333333333,0.780501127243042,0.0,False,True,significant,18
vote,climate,4220,-2.8135833740234375,-1.1933295726776123,0.0,0.0,True,True,0.6383333333333333,0.8379914164543152,0.0,False,True,significant,18
vote,climate,596,-2.801708221435547,-1.1328208446502686,0.0,0.0,True,True,0.6453333333333333,0.8827521204948425,0.0,False,True,significant,18
vote,climate,15053,2.3628854751586914,1.2223961353302002,0.0,0.0,True,True,0.9913333333333333,0.8180654644966125,0.0,False,True,significant,18
vote,climate,16252,2.3305416107177734,1.0367181301116943,0.0,0.0,True,True,0.7976666666666666,0.9645823240280151,0.0,False,True,significant,18
vote,climate,6709,-2.136104106903076,-0.9524157047271729,0.0,0.0,True,True,0.8146666666666667,1.0499616861343384,0.0,False,True,significant,18
vote,climate,2716,-1.9211875200271606,-1.108335018157959,0.0,0.0,True,True,0.8086666666666666,0.9022542834281921,0.005333333333333333,False,True,significant,18
vote,climate,959,1.715999960899353,0.8113545179367065,0.0,0.0,True,True,0.8703333333333333,1.2325068712234497,0.0,False,True,significant,18
vote,climate,12607,1.615708351135254,0.9889593720436096,0.0,0.0,True,True,0.8056666666666666,1.0111638307571411,0.0,False,True,significant,18
vote,climate,14898,1.4966042041778564,0.8835243582725525,0.0,0.0,True,True,0.9413333333333334,1.1318306922912598,0.0,False,True,significant,18
vote,climate,4565,-1.425374984741211,-0.705440104007721,2.0251273611301404e-265,2.5093969474873483e-265,True,True,0.658,1.4175548553466797,0.0,False,True,significant,18
vote,climate,132,1.3621978759765625,0.625415027141571,2.469659371145972e-217,2.760207532457263e-217,True,True,0.6513333333333333,1.598938226699829,0.0,False,True,significant,18
vote,climate,1711,-1.199395775794983,-3.8830878734588623,0.0,0.0,True,True,1.0,0.25752702355384827,0.0,False,True,significant,18
vote,climate,5292,1.1968228816986084,0.9283043742179871,0.0,0.0,True,True,0.8253333333333334,1.077232837677002,0.049666666666666665,False,True,significant,18
vote,climate,15797,-1.1520625352859497,-0.63458251953125,1.0017474706066832e-222,1.1652980780526722e-222,True,True,0.9553333333333334,1.5758392810821533,0.0,False,True,significant,18
vote,climate,12289,-0.9881770610809326,-3.8959717750549316,0.0,0.0,True,True,1.0,0.2566753625869751,0.010333333333333333,False,True,significant,18
vote,climate,7462,-0.9679791927337646,-3.0090794563293457,0.0,0.0,True,True,1.0,0.33232754468917847,0.002,False,True,significant,18
vote,climate,653,0.926729142665863,0.6560243964195251,1.8383689524880254e-235,2.1830631310795304e-235,True,True,0.988,1.5243334770202637,0.05466666666666667,False,True,significant,18
vote,climate,13629,0.8747187256813049,0.5168263912200928,1.9334884880330384e-156,2.07941214750723e-156,True,True,0.6626666666666666,1.9348857402801514,0.0,False,True,significant,18
vote,climate,11179,0.8496354222297668,2.4914450645446777,0.0,0.0,True,True,0.9643333333333334,0.4013734757900238,0.013,False,True,significant,18
vote,climate,1862,0.7861666679382324,3.1841483116149902,0.0,0.0,True,True,1.0,0.3140557110309601,0.0016666666666666668,False,True,significant,18
vote,climate,14374,0.7560208439826965,3.2102530002593994,0.0,0.0,True,True,1.0,0.3115019202232361,0.010333333333333333,False,True,significant,18
vote,climate,9180,0.6895624995231628,0.7979052662849426,3e-323,4e-323,True,True,0.9983333333333333,1.2532817125320435,0.030666666666666665,False,True,significant,18
vote,climate,7718,0.6868645548820496,3.249696731567383,0.0,0.0,True,True,1.0,0.30772101879119873,0.016666666666666666,False,True,significant,18
vote,climate,5515,0.686843752861023,0.4150410294532776,1.1140616186681425e-105,1.1339555761443593e-105,True,True,0.617,2.409400463104248,0.007,False,True,significant,18
vote,climate,8778,0.6699583530426025,0.6343030333518982,1.4615991689272825e-222,1.666223052577102e-222,True,True,0.9273333333333333,1.576533555984497,0.06,False,True,significant,18
vote,climate,6843,-0.6583333611488342,-3.160341739654541,0.0,0.0,True,True,0.9996666666666667,0.3164214789867401,0.0003333333333333333,False,True,significant,18
vote,climate,5213,-0.6507708430290222,-1.108123779296875,0.0,0.0,True,True,0.999,0.9024262428283691,0.012666666666666666,False,True,significant,18
vote,climate,15930,-0.6148333549499512,-2.613110303878784,0.0,0.0,True,True,0.9933333333333333,0.38268572092056274,0.0016666666666666668,False,True,significant,18
vote,climate,12100,-0.6090729236602783,-0.5432946681976318,1.0029427494798719e-170,1.099379552314475e-170,True,True,0.84,1.840621829032898,0.06,False,True,significant,18
vote,climate,12019,0.5689583420753479,3.841635227203369,0.0,0.0,True,True,1.0,0.26030582189559937,0.0013333333333333333,False,True,significant,18
vote,climate,2486,0.5655729174613953,1.8773999214172363,0.0,0.0,True,True,0.9983333333333333,0.5326515436172485,0.0023333333333333335,False,True,significant,18
vote,climate,9779,-0.5521249771118164,-3.2142834663391113,0.0,0.0,True,True,0.9926666666666667,0.31111133098602295,0.007333333333333333,False,True,significant,18
vote,climate,7690,-0.5416250228881836,-0.394212007522583,3.161272485668534e-96,3.161272485668534e-96,True,True,0.646,2.53670597076416,0.047,False,True,significant,18
vote,climate,5603,0.5368124842643738,2.7195281982421875,0.0,0.0,True,True,0.9903333333333333,0.3677108585834503,0.0036666666666666666,False,True,significant,18
vote,climate,7713,-0.515052080154419,-1.0824273824691772,0.0,0.0,True,True,0.998,0.9238494634628296,0.009333333333333334,False,True,significant,18
vote,climate,8379,-0.5017499923706055,-0.42540183663368225,1.6479744298927844e-110,1.7395285648868282e-110,True,True,0.9063333333333333,2.3507184982299805,0.06633333333333333,False,True,significant,18
vote,climate,7942,-0.445479154586792,-3.9604640007019043,0.0,0.0,True,True,1.0,0.252495676279068,0.0026666666666666666,False,True,significant,18
vote,climate,3611,-0.3999791741371155,-2.4348480701446533,0.0,0.0,True,True,0.992,0.41070324182510376,0.001,False,True,significant,18
vote,climate,11762,0.3813124895095825,0.7284676432609558,1.2300493826718537e-279,1.558062551384348e-279,True,True,0.8623333333333333,1.3727445602416992,0.008333333333333333,False,True,significant,18
vote,climate,15513,0.31081250309944153,1.433327317237854,0.0,0.0,True,True,0.936,0.6976773142814636,0.005666666666666667,False,True,significant,18
vote,health,4544,-5.877170085906982,-22.382408142089844,0.0,0.0,True,True,1.0,0.04467794671654701,0.0005555555555555556,False,True,significant,18
vote,health,9881,-5.231024265289307,-5.528026580810547,0.0,0.0,True,True,0.9994444444444445,0.18089637160301208,0.04833333333333333,False,True,significant,18
vote,health,12685,-4.871076583862305,-3.52972149848938,0.0,0.0,True,True,0.9277777777777778,0.2833084762096405,0.07222222222222222,False,True,significant,18
vote,health,13366,-4.085798740386963,-2.0757791996002197,0.0,0.0,True,True,0.8722222222222222,0.4817467927932739,0.0,False,True,significant,18
vote,health,10933,4.0249481201171875,2.04809308052063,0.0,0.0,True,True,0.9944444444444445,0.48825907707214355,0.0,False,True,significant,18
vote,health,5518,-3.7831597328186035,-1.6631803512573242,0.0,0.0,True,True,0.7366666666666667,0.6012576818466187,0.0,False,True,significant,18
vote,health,3791,3.376805543899536,1.3928102254867554,0.0,0.0,True,True,0.665,0.7179729342460632,0.0,False,True,significant,18
vote,health,919,-3.2752082347869873,-1.3305082321166992,0.0,0.0,True,True,0.6644444444444444,0.7515925168991089,0.0,False,True,significant,18
vote,health,4220,-3.2586112022399902,-1.422346591949463,0.0,0.0,True,True,0.6827777777777778,0.7030634880065918,0.0,False,True,significant,18
vote,health,16252,3.10239577293396,1.40909743309021,0.0,0.0,True,True,0.9577777777777777,0.7096741199493408,0.0,False,True,significant,18
vote,health,4886,3.0139756202697754,1.3013813495635986,0.0,0.0,True,True,0.9466666666666667,0.7684142589569092,0.0,False,True,significant,18
vote,health,596,-2.8765451908111572,-1.1910760402679443,0.0,0.0,True,True,0.6361111111111111,0.8395769596099854,0.0,False,True,significant,18
vote,health,15954,-2.7758679389953613,-6.701821804046631,0.0,0.0,True,True,1.0,0.14921315014362335,0.002777777777777778,False,True,significant,18
vote,health,6709,-2.7209200859069824,-1.2196775674819946,0.0,0.0,True,True,0.9811111111111112,0.8198887705802917,0.0,False,True,significant,18
vote,health,959,2.4897916316986084,1.0909568071365356,1.059034051645842e-308,1.3289839079477235e-308,True,True,0.8738888888888889,0.9166265726089478,0.0,False,True,significant,18
vote,health,15053,2.058680534362793,1.1076531410217285,3.37000416e-315,4.313605327e-315,True,True,1.0,0.9028096795082092,0.0,False,True,significant,18
vote,health,4565,-1.8666319847106934,-0.8097519278526306,2.5993914205306365e-199,3.0247463802538315e-199,True,True,0.6344444444444445,1.2349461317062378,0.0,False,True,significant,18
vote,health,2716,-1.7302777767181396,-7.279053688049316,0.0,0.0,True,True,1.0,0.13738049566745758,0.0011111111111111111,False,True,significant,18
vote,health,4645,1.625815987586975,0.7553213238716125,1.1950980529203213e-178,1.3418644804719397e-178,True,True,0.6116666666666667,1.3239398002624512,0.0,False,True,significant,18
vote,health,132,1.5080381631851196,0.6752294301986694,5.1533074436672065e-149,5.4968612732450204e-149,True,True,0.83,1.4809781312942505,0.0,False,True,significant,18
vote,health,15797,-1.411388874053955,-0.6854320764541626,9.972019804026909e-153,1.0817106228096985e-152,True,True,0.9205555555555556,1.458933711051941,0.0,False,True,significant,18
vote,health,3119,1.2996528148651123,0.6240040063858032,1.0514552748267124e-130,1.0853731869178967e-130,True,True,0.7494444444444445,1.6025538444519043,0.0,False,True,significant,18
vote,health,12607,1.1711806058883667,6.691128253936768,0.0,0.0,True,True,1.0,0.1494516283273697,0.0,False,True,significant,18
vote,health,5292,1.0505034923553467,8.380224227905273,0.0,0.0,True,True,1.0,0.1193285584449768,0.0044444444444444444,False,True,significant,18
vote,health,13629,1.0219792127609253,0.5807424783706665,9.681258857399387e-116,9.834929632913662e-116,True,True,0.9533333333333334,1.7219336032867432,0.0,False,True,significant,18
vote,health,1711,-0.9982291460037231,-6.722200870513916,0.0,0.0,True,True,1.0,0.1487608104944229,0.0005555555555555556,False,True,significant,18
vote,health,12289,-0.875781238079071,-7.169775009155273,0.0,0.0,True,True,1.0,0.13947439193725586,0.0005555555555555556,False,True,significant,18
vote,health,11179,0.8719965219497681,5.886087894439697,0.0,0.0,True,True,1.0,0.16989213228225708,0.0022222222222222222,False,True,significant,18
vote,health,14898,0.7744791507720947,3.8785998821258545,0.0,0.0,True,True,1.0,0.25782501697540283,0.0016666666666666668,False,True,significant,18
vote,health,7462,-0.7542708516120911,-4.616031169891357,0.0,0.0,True,True,1.0,0.2166363149881363,0.0033333333333333335,False,True,significant,18
vote,health,1862,0.7205902934074402,3.739999532699585,0.0,0.0,True,True,1.0,0.2673797011375427,0.002777777777777778,False,True,significant,18
vote,health,14374,0.6987500190734863,3.7939536571502686,0.0,0.0,True,True,1.0,0.26357728242874146,0.002777777777777778,False,True,significant,18
vote,health,7718,0.6130555272102356,4.6860809326171875,0.0,0.0,True,True,1.0,0.21339794993400574,0.0016666666666666668,False,True,significant,18
vote,health,7713,-0.6032639145851135,-4.746553421020508,0.0,0.0,True,True,1.0,0.21067918837070465,0.0005555555555555556,False,True,significant,18
vote,health,2486,0.596666693687439,1.2224292755126953,0.0,0.0,True,True,1.0,0.8180432319641113,0.010555555555555556,False,True,significant,18
vote,health,15930,-0.5959722399711609,-3.172565460205078,0.0,0.0,True,True,1.0,0.3152023255825043,0.0016666666666666668,False,True,significant,18
vote,health,9779,-0.5770833492279053,-4.4486002922058105,0.0,0.0,True,True,1.0,0.2247898131608963,0.0,False,True,significant,18
vote,health,6843,-0.5726909637451172,-3.9692392349243164,0.0,0.0,True,True,1.0,0.2519374489784241,0.0,False,True,significant,18
vote,health,5603,0.5717708468437195,4.461697101593018,0.0,0.0,True,True,1.0,0.22412997484207153,0.0011111111111111111,False,True,significant,18
vote,health,12019,0.5510416626930237,4.520415306091309,0.0,0.0,True,True,1.0,0.22121861577033997,0.0,False,True,significant,18
vote,health,12100,-0.5160590410232544,-5.292686939239502,0.0,0.0,True,True,1.0,0.18893994390964508,0.0044444444444444444,False,True,significant,18
vote,health,5213,-0.49883681535720825,-3.148707628250122,0.0,0.0,True,True,0.9994444444444445,0.3175906240940094,0.0005555555555555556,False,True,significant,18
vote,health,653,0.4571875035762787,4.239101409912109,0.0,0.0,True,True,1.0,0.23589904606342316,0.0011111111111111111,False,True,significant,18
vote,health,8778,0.4510069489479065,3.950535297393799,0.0,0.0,True,True,1.0,0.2531302571296692,0.0005555555555555556,False,True,significant,18
vote,health,9180,0.4460590183734894,2.965545654296875,0.0,0.0,True,True,0.9994444444444445,0.33720606565475464,0.0016666666666666668,False,True,significant,18
vote,health,7942,-0.42315971851348877,-4.123641490936279,0.0,0.0,True,True,1.0,0.2425040900707245,0.0005555555555555556,False,True,significant,18
vote,health,13261,-0.3951736092567444,-0.3344578742980957,2.119423590816743e-43,2.119423590816743e-43,True,True,0.7911111111111111,2.98991322517395,0.06333333333333334,False,True,significant,18
vote,health,3611,-0.38239583373069763,-4.3144636154174805,0.0,0.0,True,True,1.0,0.23177851736545563,0.0,False,True,significant,18
vote,health,15127,0.3697222173213959,1.9434864521026611,0.0,0.0,True,True,0.9461111111111111,0.5145392417907715,0.0044444444444444444,False,True,significant,18
vote,health,11762,0.3490625023841858,0.8373616337776184,6.588998231005159e-210,7.809183088598706e-210,True,True,0.8472222222222222,1.1942272186279297,0.005,False,True,significant,18
vote,digital,5518,-4.166517734527588,-1.9609795808792114,0.0,0.0,True,True,0.8271428571428572,0.5099492073059082,0.0,False,True,significant,18
vote,digital,4544,-3.5144121646881104,-1.7369632720947266,0.0,0.0,True,True,0.9561904761904761,0.5757173895835876,0.0,False,True,significant,18
vote,digital,15954,-3.48907732963562,-1.5479912757873535,0.0,0.0,True,True,0.8097619047619048,0.645998477935791,0.0,False,True,significant,18
vote,digital,9881,-3.1674628257751465,-1.2792608737945557,0.0,0.0,True,True,0.6826190476190476,0.781701385974884,0.0,False,True,significant,18
vote,digital,3791,2.371086359024048,0.9438217282295227,0.0,0.0,True,True,0.6447619047619048,1.0595221519470215,0.0,False,True,significant,18
vote,digital,13210,1.8641592264175415,0.8434736132621765,0.0,0.0,True,True,0.770952380952381,1.1855734586715698,0.0,False,True,significant,18
vote,digital,9180,1.819724678993225,0.8701192736625671,0.0,0.0,True,True,0.805952380952381,1.1492676734924316,0.0,False,True,significant,18
vote,digital,2486,1.7446502447128296,0.871945321559906,0.0,0.0,True,True,0.8395238095238096,1.146860957145691,0.0,False,True,significant,18
vote,digital,2716,-1.6023883819580078,-0.964263379573822,0.0,0.0,True,True,0.7311904761904762,1.037061095237732,0.002142857142857143,False,True,significant,18
vote,digital,1711,-1.2708779573440552,-5.5060014724731445,0.0,0.0,True,True,1.0,0.18162000179290771,0.0011904761904761906,False,True,significant,18
vote,digital,15053,1.2685565948486328,0.9040369391441345,0.0,0.0,True,True,0.7138095238095238,1.1061495542526245,0.030476190476190476,False,True,significant,18
vote,digital,358,1.2583333253860474,0.9095453023910522,0.0,0.0,True,True,0.7092857142857143,1.0994504690170288,0.0035714285714285713,False,True,significant,18
vote,digital,12289,-1.0714434385299683,-1.178797721862793,0.0,0.0,True,True,0.8476190476190476,0.8483219742774963,0.032857142857142856,False,True,significant,18
vote,digital,4220,-1.0482515096664429,-0.8261372447013855,0.0,0.0,True,True,0.7588095238095238,1.210452675819397,0.05238095238095238,False,True,significant,18
vote,digital,6973,1.0301785469055176,0.5340495705604553,3.7930800223220966e-231,4.5711477192086803e-231,True,True,0.6954761904761905,1.8724852800369263,0.0033333333333333335,False,True,significant,18
vote,digital,1862,0.9712350964546204,3.941920042037964,0.0,0.0,True,True,1.0,0.253683477640152,0.0,False,True,significant,18
vote,digital,13852,0.9655803442001343,0.5507842302322388,5.9527504038318e-244,7.56160186432688e-244,True,True,0.9357142857142857,1.8155930042266846,0.0004761904761904762,False,True,significant,18
vote,digital,8379,-0.916235089302063,-0.7189611792564392,0.0,0.0,True,True,0.9319047619047619,1.3908957242965698,0.08619047619047619,False,True,significant,18
vote,digital,14898,0.845878005027771,0.6627278923988342,0.0,0.0,True,True,0.8121428571428572,1.508914828300476,0.06095238095238095,False,True,significant,18
vote,digital,7967,0.817380964756012,1.9328727722167969,0.0,0.0,True,True,0.9223809523809524,0.5173646211624146,0.002619047619047619,False,True,significant,18
vote,digital,12607,0.8033705353736877,0.8004913330078125,0.0,0.0,True,True,0.8638095238095238,1.2492327690124512,0.04619047619047619,False,True,significant,18
vote,digital,12100,-0.7613318562507629,-0.46336713433265686,1.192588861007322e-179,1.2739017378941849e-179,True,True,0.6273809523809524,2.158115863800049,0.0009523809523809524,False,True,significant,18
vote,digital,8240,-0.6594493985176086,-0.5153605341911316,4.121802001832229e-217,4.7249925386857255e-217,True,True,0.8378571428571429,1.9403891563415527,0.07119047619047619,False,True,significant,18
vote,digital,12019,0.6470833420753479,2.794520616531372,0.0,0.0,True,True,0.9964285714285714,0.3578431308269501,0.0,False,True,significant,18
vote,digital,6843,-0.6378645896911621,-1.49338698387146,0.0,0.0,True,True,0.9685714285714285,0.6696187853813171,0.006666666666666667,False,True,significant,18
vote,digital,7462,-0.5574851036071777,-1.4585413932800293,0.0,0.0,True,True,0.96,0.6856164932250977,0.0016666666666666668,False,True,significant,18
vote,digital,653,0.5188169479370117,0.4905204474925995,6.544730296325003e-199,7.323864855411313e-199,True,True,0.8395238095238096,2.0386509895324707,0.05047619047619047,False,True,significant,18
vote,digital,15797,-0.4887648820877075,-0.4214572310447693,2.4297131400856867e-151,2.5377003907561615e-151,True,True,0.8819047619047619,2.3727200031280518,0.06357142857142857,False,True,significant,18
vote,digital,14374,0.4628720283508301,1.305708408355713,0.0,0.0,True,True,0.8728571428571429,0.7658677697181702,0.006190476190476191,False,True,significant,18
vote,digital,8778,0.44139137864112854,1.3636348247528076,0.0,0.0,True,True,0.9338095238095238,0.7333341836929321,0.0038095238095238095,False,True,significant,18
vote,digital,5213,-0.4365401864051819,-0.48162880539894104,1.5776302843352162e-192,1.7243865898547713e-192,True,True,0.8064285714285714,2.0762877464294434,0.03642857142857143,False,True,significant,18
vote,digital,11179,0.43158483505249023,0.5191501975059509,6.1608068773354746e-220,7.238948080869183e-220,True,True,0.6983333333333334,1.926224946975708,0.024047619047619047,False,True,significant,18
vote,digital,7713,-0.40700891613960266,-1.0062612295150757,0.0,0.0,True,True,0.8504761904761905,0.9937776923179626,0.004523809523809524,False,True,significant,18
vote,digital,3611,-0.36558035016059875,-0.6374695301055908,0.0,0.0,True,True,0.8478571428571429,1.5687024593353271,0.014285714285714285,False,True,significant,18
vote,digital,5603,0.3497767746448517,1.2554636001586914,0.0,0.0,True,True,0.9083333333333333,0.7965185046195984,0.013333333333333334,False,True,significant,18
vote,digital,2246,-0.3344494104385376,-2.0887463092803955,0.0,0.0,True,True,0.9880952380952381,0.4787560999393463,0.010714285714285714,False,True,significant,18
vote,digital,5515,0.28363096714019775,0.6530922651290894,0.0,0.0,True,True,0.8321428571428572,1.531177282333374,0.006666666666666667,False,True,significant,18
vote,digital,13091,0.28330355882644653,1.1580430269241333,0.0,0.0,True,True,0.9047619047619048,0.8635257482528687,0.011666666666666667,False,True,significant,18
vote,digital,4593,-0.26776042580604553,-1.034325122833252,0.0,0.0,True,True,0.7878571428571428,0.9668140411376953,0.0,False,True,significant,18
vote,digital,7718,0.2518824338912964,1.290623664855957,0.0,0.0,True,True,0.8761904761904762,0.7748191952705383,0.002380952380952381,False,True,significant,18
vote,digital,7128,-0.20050595700740814,-0.797078013420105,0.0,0.0,True,True,0.7435714285714285,1.254582405090332,0.004047619047619047,False,True,significant,18
vote,digital,15335,-0.1847098171710968,-0.8856256604194641,0.0,0.0,True,True,0.8469047619047619,1.1291452646255493,0.0035714285714285713,False,True,significant,18
vote,digital,7942,-0.16792410612106323,-0.7390294075012207,0.0,0.0,True,True,0.7083333333333334,1.3531261682510376,0.004285714285714286,False,True,significant,18
vote,digital,1578,-0.15203124284744263,-0.5496742725372314,4.27380197659744e-243,5.286018234212624e-243,True,True,0.6202380952380953,1.8192591667175293,0.0,False,True,significant,18
vote,digital,7570,0.11874999850988388,0.6843556761741638,0.0,0.0,True,True,0.6547619047619048,1.4612284898757935,0.002142857142857143,False,True,significant,18
vote,digital,15513,0.0861755982041359,0.4109310209751129,1.6023713944054065e-144,1.6372055551533502e-144,True,True,0.6083333333333333,2.4334983825683594,0.006904761904761905,False,True,significant,18
vote,digital,231,0.08229167014360428,0.38976797461509705,3.5075229627059674e-131,3.5075229627059674e-131,True,True,0.6857142857142857,2.565629005432129,0.0011904761904761906,False,True,significant,18
vote,economy,4544,-4.944515705108643,-2.2912659645080566,0.0,0.0,True,True,1.0,0.43643996119499207,0.0,False,True,significant,18
vote,economy,15954,-3.881295919418335,-2.0424180030822754,0.0,0.0,True,True,0.9485294117647058,0.4896157681941986,0.0,False,True,significant,18
vote,economy,5518,-3.681878089904785,-1.4402860403060913,0.0,0.0,True,True,0.6892156862745098,0.694306492805481,0.0,False,True,significant,18
vote,economy,2716,-3.3360753059387207,-1.3817321062088013,0.0,0.0,True,True,0.8941176470588236,0.7237292528152466,0.0,False,True,significant,18
vote,economy,919,-2.884037971496582,-1.1374447345733643,0.0,0.0,True,True,0.7754901960784314,0.8791635632514954,0.0,False,True,significant,18
vote,economy,9881,-2.7461702823638916,-1.331464171409607,0.0,0.0,True,True,0.9352941176470588,0.7510528564453125,0.0,False,True,significant,18
vote,economy,3791,2.6873927116394043,1.0840134620666504,0.0,0.0,True,True,0.6906862745098039,0.9224978089332581,0.0,False,True,significant,18
vote,economy,596,-2.671063184738159,-1.0331711769104004,0.0,0.0,True,True,0.6019607843137255,0.9678938984870911,0.0,False,True,significant,18
vote,economy,6709,-2.644178867340088,-1.2128938436508179,0.0,0.0,True,True,0.9406862745098039,0.8244744539260864,0.0,False,True,significant,18
vote,economy,4220,-2.49387264251709,-1.024296522140503,4.2094e-320,6.7895e-320,True,True,0.7058823529411765,0.9762797951698303,0.0,False,True,significant,18
vote,economy,5292,1.9461090564727783,0.8773233294487,3.9992772834819647e-255,5.713253262117093e-255,True,True,0.6843137254901961,1.1398307085037231,0.0,False,True,significant,18
vote,economy,15053,1.8684436082839966,0.9401025772094727,8.17123230336884e-283,1.2380655005104302e-282,True,True,0.6661764705882353,1.0637136697769165,0.0,False,True,significant,18
vote,economy,4565,-1.697993278503418,-0.7962067127227783,9.383331414018484e-220,1.2680177586511465e-219,True,True,0.8323529411764706,1.2559553384780884,0.0,False,True,significant,18
vote,economy,12607,1.6915135383605957,0.8770250678062439,5.375014439644181e-255,7.46529783283914e-255,True,True,0.7509803921568627,1.1402182579040527,0.0,False,True,significant,18
vote,economy,12289,-1.318474292755127,-3.8299009799957275,0.0,0.0,True,True,1.0,0.2611033618450165,0.0,False,True,significant,18
vote,economy,1711,-1.2316176891326904,-4.020005226135254,0.0,0.0,True,True,1.0,0.24875590205192566,0.0,False,True,significant,18
vote,economy,14898,1.1530944108963013,0.763342022895813,1.2588524520606866e-205,1.6139134000778034e-205,True,True,0.7225490196078431,1.3100287914276123,0.004411764705882353,False,True,significant,18
vote,economy,12100,-1.1081801652908325,-0.5952644348144531,1.5296753040390765e-136,1.738267390953496e-136,True,True,0.7823529411764706,1.679925560951233,0.0029411764705882353,False,True,significant,18
vote,economy,7462,-1.084375023841858,-3.6080715656280518,0.0,0.0,True,True,1.0,0.27715635299682617,0.0,False,True,significant,18
vote,economy,8379,-1.024387240409851,-0.6243764758110046,5.0964751662069996e-148,6.067232340722619e-148,True,True,0.9593137254901961,1.601597785949707,0.0,False,True,significant,18
vote,economy,5721,0.9949755072593689,0.7600873112678528,3.0910062159183915e-204,3.863757769897989e-204,True,True,0.821078431372549,1.3156383037567139,0.07107843137254902,False,True,significant,18
vote,economy,5213,-0.9345588088035583,-2.6806349754333496,0.0,0.0,True,True,1.0,0.373045951128006,0.0,False,True,significant,18
vote,economy,2486,0.9204350709915161,0.6677902936935425,1.447760202210911e-165,1.7655612222084282e-165,True,True,0.8558823529411764,1.4974761009216309,0.03333333333333333,False,True,significant,18
vote,economy,15930,-0.842861533164978,-2.609398126602173,0.0,0.0,True,True,0.9794117647058823,0.3832301199436188,0.000980392156862745,False,True,significant,18
vote,economy,1862,0.8102021813392639,2.4912657737731934,0.0,0.0,True,True,0.9612745098039216,0.4014023542404175,0.00784313725490196,False,True,significant,18
vote,economy,12019,0.7348651885986328,3.6851999759674072,0.0,0.0,True,True,1.0,0.27135568857192993,0.0014705882352941176,False,True,significant,18
vote,economy,14374,0.7296721935272217,1.8389161825180054,0.0,0.0,True,True,0.9220588235294118,0.543798565864563,0.0004901960784313725,False,True,significant,18
vote,economy,6843,-0.6921415328979492,-1.4146894216537476,0.0,0.0,True,True,0.9411764705882353,0.7068689465522766,0.008823529411764706,False,True,significant,18
vote,economy,7967,0.6768994927406311,1.3870378732681274,0.0,0.0,True,True,0.8877450980392156,0.7209608554840088,0.0004901960784313725,False,True,significant,18
vote,economy,11165,-0.6646599173545837,-0.4799075722694397,6.291257191657103e-94,6.419650195568472e-94,True,True,0.8338235294117647,2.0837345123291016,0.06911764705882353,False,True,significant,18
